DATAFLOW,LAST UPDATE,freq,indic_bt,nace_r2,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2001-06,81.9,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2001-07,65.1,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2001-08,68.7,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2001-09,78.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2001-10,78.0,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2001-11,73.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2001-12,70.9,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2002-01,71.4,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2002-02,71.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2002-03,81.7,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2002-04,75.7,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2002-05,75.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2002-06,79.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2002-07,66.7,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2002-08,68.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2002-09,79.3,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2002-10,81.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2002-11,78.0,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2002-12,72.1,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2003-01,73.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2003-02,74.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2003-03,80.9,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2003-04,77.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2003-05,73.3,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2003-06,80.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2003-07,70.1,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2003-08,68.3,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2003-09,79.9,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2003-10,81.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2003-11,76.6,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2003-12,77.4,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2004-01,74.7,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2004-02,76.1,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2004-03,84.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2004-04,80.9,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2004-05,78.0,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2004-06,85.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2004-07,74.6,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2004-08,72.6,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2004-09,86.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2004-10,90.1,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2004-11,84.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2004-12,82.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2005-01,83.0,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2005-02,81.1,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2005-03,89.9,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2005-04,84.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2005-05,80.1,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2005-06,88.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2005-07,74.4,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2005-08,73.7,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2005-09,88.1,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2005-10,88.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2005-11,88.7,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2005-12,89.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2006-01,83.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2006-02,86.0,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2006-03,94.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2006-04,88.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2006-05,88.3,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2006-06,95.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2006-07,79.9,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2006-08,79.1,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2006-09,94.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2006-10,97.6,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2006-11,91.7,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2006-12,93.9,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2007-01,91.4,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2007-02,91.6,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2007-03,101.7,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2007-04,93.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2007-05,94.7,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2007-06,102.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2007-07,86.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2007-08,87.3,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2007-09,102.0,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2007-10,107.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2007-11,98.4,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2007-12,98.7,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2008-01,99.6,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2008-02,99.1,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2008-03,109.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2008-04,102.3,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2008-05,98.7,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2008-06,106.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2008-07,94.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2008-08,91.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2008-09,106.1,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2008-10,105.3,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2008-11,94.6,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2008-12,91.7,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2009-01,85.4,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2009-02,85.4,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2009-03,92.6,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2009-04,85.3,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2009-05,94.3,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2009-06,92.0,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2009-07,79.1,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2009-08,82.7,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2009-09,93.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2009-10,95.6,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2009-11,92.3,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2009-12,88.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2010-01,90.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2010-02,92.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2010-03,102.7,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2010-04,93.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2010-05,95.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2010-06,103.1,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2010-07,89.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2010-08,87.7,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2010-09,102.7,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2010-10,106.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2010-11,102.3,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2010-12,96.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2011-01,97.7,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2011-02,100.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2011-03,114.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2011-04,102.1,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2011-05,100.9,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2011-06,106.1,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2011-07,93.1,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2011-08,95.9,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2011-09,107.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2011-10,105.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2011-11,100.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2011-12,97.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2012-01,97.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2012-02,99.9,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2012-03,111.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2012-04,98.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2012-05,99.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2012-06,105.6,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2012-07,92.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2012-08,92.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2012-09,106.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2012-10,102.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2012-11,97.0,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2012-12,95.9,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2013-01,93.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2013-02,93.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2013-03,107.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2013-04,98.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2013-05,99.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2013-06,106.3,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2013-07,94.4,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2013-08,91.4,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2013-09,103.3,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2013-10,106.4,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2013-11,104.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2013-12,100.1,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2014-01,97.3,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2014-02,101.9,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2014-03,109.3,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2014-04,103.4,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2014-05,99.7,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2014-06,108.7,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2014-07,93.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2014-08,90.0,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2014-09,107.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2014-10,105.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2014-11,100.0,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2014-12,97.6,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2015-01,98.7,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2015-02,94.4,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2015-03,108.3,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2015-04,100.7,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2015-05,100.1,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2015-06,103.3,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2015-07,91.7,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2015-08,90.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2015-09,105.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2015-10,107.1,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2015-11,101.9,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2015-12,97.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2016-01,102.4,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2016-02,99.1,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2016-03,111.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2016-04,104.1,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2016-05,99.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2016-06,108.9,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2016-07,100.6,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2016-08,97.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2016-09,107.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2016-10,108.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2016-11,104.9,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2016-12,107.9,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2017-01,100.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2017-02,103.6,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2017-03,114.0,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2017-04,106.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2017-05,104.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2017-06,114.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2017-07,104.3,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2017-08,101.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2017-09,112.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2017-10,112.7,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2017-11,109.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2017-12,105.4,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2018-01,105.7,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2018-02,103.0,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2018-03,118.1,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2018-04,108.1,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2018-05,108.6,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2018-06,112.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2018-07,101.9,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2018-08,103.9,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2018-09,111.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2018-10,112.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2018-11,113.6,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2018-12,105.0,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2019-01,109.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,B-D,CA,I15,BE,2019-02,108.4,
