DATAFLOW,LAST UPDATE,freq,indic_bt,nace_r2,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DE,2019-09,104.6,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DE,2019-10,104.5,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DE,2019-11,104.5,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DE,2019-12,104.6,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DE,2020-01,105.4,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DE,2020-02,105.0,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DE,2020-03,104.2,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DE,2020-04,103.6,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DE,2020-05,103.1,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DE,2020-06,103.1,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DE,2020-07,103.3,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DE,2020-08,103.4,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DE,2020-09,103.7,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DE,2020-10,103.8,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DE,2020-11,103.9,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DE,2020-12,104.6,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DE,2021-01,105.8,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DE,2021-02,106.5,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DE,2021-03,107.3,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DE,2021-04,108.2,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DE,2021-05,109.7,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DE,2021-06,110.9,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DE,2021-07,113.0,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DE,2021-08,114.7,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DE,2021-09,117.5,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DE,2021-10,122.0,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DE,2021-11,123.1,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DE,2021-12,129.3,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DE,2022-01,132.1,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DE,2022-02,133.8,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DE,2022-03,140.2,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DE,2022-04,144.0,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DE,2022-05,146.5,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DE,2022-06,147.7,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DE,2022-07,156.0,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DE,2022-08,168.5,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2000-01,60.9,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2000-02,61.8,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2000-03,61.7,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2000-04,61.5,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2000-05,62.4,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2000-06,63.1,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2000-07,63.8,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2000-08,64.2,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2000-09,65.3,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2000-10,65.4,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2000-11,65.4,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2000-12,63.7,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2001-01,64.2,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2001-02,65.0,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2001-03,65.0,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2001-04,65.7,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2001-05,66.2,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2001-06,66.8,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2001-07,66.6,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2001-08,66.0,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2001-09,65.9,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2001-10,65.1,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2001-11,65.1,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2001-12,65.2,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2002-01,65.5,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2002-02,65.3,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2002-03,66.4,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2002-04,67.0,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2002-05,66.9,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2002-06,67.6,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2002-07,67.7,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2002-08,67.9,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2002-09,67.9,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2002-10,68.7,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2002-11,67.8,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2002-12,67.9,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2003-01,70.5,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2003-02,71.1,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2003-03,70.8,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2003-04,69.2,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2003-05,69.3,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2003-06,69.0,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2003-07,68.7,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2003-08,69.4,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2003-09,68.3,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2003-10,69.1,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2003-11,69.3,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2003-12,68.7,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2004-01,69.5,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2004-02,69.9,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2004-03,70.8,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2004-04,70.5,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2004-05,71.7,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2004-06,72.3,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2004-07,72.4,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2004-08,72.9,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2004-09,72.8,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2004-10,74.2,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2004-11,73.8,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2004-12,74.0,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2005-01,74.0,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2005-02,74.8,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2005-03,77.0,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2005-04,77.4,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2005-05,77.8,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2005-06,78.4,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2005-07,79.3,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2005-08,79.9,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2005-09,81.0,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2005-10,81.4,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2005-11,81.9,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2005-12,80.7,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2006-01,82.0,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2006-02,83.6,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2006-03,84.5,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2006-04,84.4,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2006-05,83.5,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2006-06,85.1,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2006-07,86.4,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2006-08,89.0,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2006-09,86.9,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2006-10,85.6,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2006-11,84.0,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2006-12,83.2,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2007-01,81.5,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2007-02,82.4,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2007-03,82.1,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2007-04,83.4,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2007-05,83.9,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2007-06,85.6,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2007-07,85.9,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2007-08,86.2,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2007-09,87.4,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2007-10,91.3,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2007-11,92.5,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2007-12,92.5,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2008-01,93.7,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2008-02,93.3,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2008-03,93.3,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2008-04,96.1,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2008-05,98.9,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2008-06,103.6,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2008-07,104.8,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2008-08,102.8,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2008-09,103.5,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2008-10,98.6,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2008-11,92.7,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2008-12,89.3,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2009-01,88.9,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2009-02,90.0,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2009-03,90.4,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2009-04,90.0,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2009-05,90.2,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2009-06,92.0,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2009-07,91.8,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2009-08,91.7,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2009-09,91.8,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2009-10,91.3,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2009-11,92.5,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2009-12,92.1,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2010-01,95.6,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2010-02,96.6,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2010-03,95.4,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2010-04,96.0,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2010-05,96.3,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2010-06,95.8,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2010-07,96.6,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2010-08,96.7,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2010-09,97.2,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2010-10,97.8,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2010-11,98.0,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2010-12,100.8,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2011-01,100.3,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2011-02,102.1,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2011-03,104.3,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2011-04,105.5,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2011-05,106.7,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2011-06,105.9,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2011-07,105.0,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2011-08,105.2,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2011-09,105.5,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2011-10,104.8,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2011-11,104.5,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2011-12,103.2,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2012-01,103.5,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2012-02,107.2,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2012-03,107.5,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2012-04,108.6,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2012-05,107.2,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2012-06,105.7,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2012-07,104.2,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2012-08,107.2,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2012-09,108.3,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2012-10,108.3,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2012-11,109.0,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2012-12,108.1,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2013-01,108.5,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2013-02,109.4,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2013-03,109.5,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2013-04,109.8,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2013-05,109.0,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2013-06,109.6,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2013-07,109.4,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2013-08,110.6,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2013-09,111.1,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2013-10,109.8,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2013-11,108.5,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2013-12,108.2,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2014-01,108.1,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2014-02,108.5,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2014-03,107.6,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2014-04,107.9,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2014-05,108.9,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2014-06,108.5,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2014-07,107.7,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2014-08,106.9,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2014-09,107.4,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2014-10,104.9,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2014-11,104.0,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2014-12,102.4,
ESTAT:STS_INPPD_M(1.0),29/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,DK,2015-01,100.5,
