DATAFLOW,LAST UPDATE,freq,indic_bt,nace_r2,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2002-06,74.0,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2002-07,74.0,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2002-08,74.4,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2002-09,75.5,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2002-10,76.1,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2002-11,75.3,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2002-12,76.0,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2003-01,74.5,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2003-02,75.2,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2003-03,75.4,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2003-04,74.7,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2003-05,73.9,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2003-06,73.9,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2003-07,74.1,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2003-08,74.2,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2003-09,74.4,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2003-10,74.4,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2003-11,74.5,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2003-12,74.3,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2004-01,75.3,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2004-02,75.2,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2004-03,76.1,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2004-04,77.5,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2004-05,79.0,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2004-06,79.5,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2004-07,79.9,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2004-08,81.1,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2004-09,81.8,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2004-10,83.5,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2004-11,83.4,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2004-12,83.3,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2005-01,83.0,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2005-02,83.0,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2005-03,83.5,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2005-04,83.4,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2005-05,83.2,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2005-06,83.8,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2005-07,84.4,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2005-08,84.3,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2005-09,85.4,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2005-10,85.8,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2005-11,85.0,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2005-12,85.3,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2006-01,87.7,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2006-02,88.0,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2006-03,88.5,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2006-04,89.0,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2006-05,89.2,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2006-06,90.1,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2006-07,90.0,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2006-08,89.4,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2006-09,89.4,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2006-10,88.9,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2006-11,89.2,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2006-12,89.1,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2007-01,89.5,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2007-02,89.7,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2007-03,89.9,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2007-04,89.9,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2007-05,90.1,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2007-06,90.2,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2007-07,90.4,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2007-08,90.4,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2007-09,90.9,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2007-10,91.7,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2007-11,93.5,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2007-12,94.2,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2008-01,96.0,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2008-02,97.4,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2008-03,98.7,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2008-04,99.0,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2008-05,100.1,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2008-06,101.4,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2008-07,102.2,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2008-08,101.3,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2008-09,101.5,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2008-10,100.5,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2008-11,98.5,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2008-12,95.5,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2009-01,94.5,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2009-02,92.9,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2009-03,91.1,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2009-04,91.0,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2009-05,91.4,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2009-06,91.9,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2009-07,91.7,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2009-08,92.4,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2009-09,91.9,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2009-10,92.1,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2009-11,92.8,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2009-12,93.0,
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2010-01,93.9,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2010-02,94.6,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2010-03,95.6,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2010-04,96.3,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2010-05,96.9,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2010-06,97.2,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2010-07,97.3,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2010-08,97.9,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2010-09,98.7,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2010-10,98.9,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2010-11,99.1,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2010-12,100.3,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2011-01,102.3,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2011-02,104.2,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2011-03,105.3,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2011-04,106.5,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2011-05,106.3,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2011-06,106.0,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2011-07,105.5,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2011-08,104.9,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2011-09,105.5,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2011-10,105.0,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2011-11,104.8,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2011-12,104.9,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2012-01,105.9,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2012-02,108.0,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2012-03,108.2,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2012-04,108.6,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2012-05,108.9,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2012-06,108.8,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2012-07,108.4,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2012-08,108.4,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2012-09,108.7,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2012-10,109.7,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2012-11,110.3,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2012-12,111.6,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2013-01,111.7,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2013-02,111.7,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2013-03,111.6,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2013-04,110.2,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2013-05,109.7,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2013-06,109.6,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2013-07,110.1,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2013-08,108.6,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2013-09,107.8,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2013-10,107.2,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2013-11,107.3,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2013-12,107.6,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2014-01,107.3,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2014-02,107.0,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2014-03,106.2,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2014-04,104.6,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2014-05,104.4,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2014-06,104.7,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2014-07,103.8,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2014-08,103.4,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2014-09,103.5,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2014-10,104.0,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2014-11,103.1,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2014-12,100.3,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2015-01,98.4,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2015-02,99.7,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2015-03,101.4,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2015-04,101.1,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2015-05,101.9,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2015-06,101.5,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2015-07,100.5,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2015-08,99.4,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2015-09,99.9,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2015-10,99.7,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2015-11,99.3,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2015-12,97.3,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2016-01,94.7,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2016-02,93.7,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2016-03,95.0,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2016-04,94.2,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2016-05,96.7,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2016-06,98.1,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2016-07,98.3,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2016-08,97.9,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2016-09,99.3,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2016-10,101.9,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2016-11,103.3,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2016-12,105.1,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2017-01,107.3,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2017-02,107.6,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2017-03,106.7,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2017-04,106.2,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2017-05,105.3,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2017-06,104.4,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2017-07,104.1,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2017-08,105.0,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2017-09,106.4,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2017-10,108.9,p
ESTAT:STS_INPPD_M(1.0),24/09/22 11:00:00,M,PRIN,B-E36,NSA,I15,BE,2017-11,110.8,p
