DATAFLOW,LAST UPDATE,freq,indic_bt,nace_r2,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2001-06,76.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2001-07,72.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2001-08,75.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2001-09,74.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2001-10,73.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2001-11,73.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2001-12,72.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2002-01,73.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2002-02,73.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2002-03,75.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2002-04,75.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2002-05,75.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2002-06,74.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2002-07,74.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2002-08,75.4,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2002-09,75.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2002-10,76.4,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2002-11,77.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2002-12,73.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2003-01,76.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2003-02,76.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2003-03,75.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2003-04,77.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2003-05,74.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2003-06,75.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2003-07,77.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2003-08,75.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2003-09,75.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2003-10,76.4,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2003-11,75.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2003-12,78.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2004-01,76.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2004-02,78.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2004-03,78.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2004-04,80.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2004-05,79.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2004-06,80.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2004-07,82.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2004-08,80.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2004-09,82.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2004-10,84.4,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2004-11,83.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2004-12,83.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2005-01,85.4,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2005-02,83.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2005-03,83.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2005-04,83.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2005-05,81.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2005-06,83.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2005-07,82.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2005-08,81.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2005-09,83.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2005-10,82.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2005-11,87.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2005-12,90.4,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2006-01,86.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2006-02,88.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2006-03,87.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2006-04,88.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2006-05,89.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2006-06,89.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2006-07,88.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2006-08,87.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2006-09,89.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2006-10,91.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2006-11,90.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2006-12,94.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2007-01,94.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2007-02,93.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2007-03,94.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2007-04,93.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2007-05,96.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2007-06,96.4,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2007-07,95.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2007-08,96.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2007-09,97.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2007-10,100.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2007-11,97.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2007-12,100.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2008-01,102.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2008-02,101.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2008-03,101.4,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2008-04,102.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2008-05,100.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2008-06,100.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2008-07,103.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2008-08,100.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2008-09,100.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2008-10,98.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2008-11,93.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2008-12,93.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2009-01,88.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2009-02,87.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2009-03,85.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2009-04,85.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2009-05,95.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2009-06,86.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2009-07,86.4,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2009-08,90.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2009-09,89.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2009-10,89.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2009-11,91.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2009-12,90.4,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2010-01,93.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2010-02,95.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2010-03,94.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2010-04,94.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2010-05,96.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2010-06,97.4,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2010-07,97.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2010-08,96.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2010-09,97.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2010-10,100.4,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2010-11,101.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2010-12,98.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2011-01,100.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2011-02,102.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2011-03,105.4,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2011-04,102.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2011-05,102.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2011-06,100.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2011-07,101.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2011-08,104.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2011-09,102.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2011-10,99.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2011-11,99.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2011-12,99.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2012-01,100.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2012-02,102.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2012-03,103.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2012-04,99.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2012-05,100.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2012-06,99.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2012-07,99.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2012-08,100.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2012-09,101.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2012-10,96.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2012-11,96.4,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2012-12,98.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2013-01,96.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2013-02,96.4,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2013-03,99.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2013-04,99.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2013-05,100.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2013-06,100.4,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2013-07,102.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2013-08,99.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2013-09,98.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2013-10,100.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2013-11,103.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2013-12,102.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2014-01,100.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2014-02,104.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2014-03,101.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2014-04,104.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2014-05,101.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2014-06,102.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2014-07,101.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2014-08,98.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2014-09,102.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2014-10,99.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2014-11,99.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2014-12,99.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2015-01,101.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2015-02,97.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2015-03,100.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2015-04,101.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2015-05,101.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2015-06,97.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2015-07,98.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2015-08,98.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2015-09,101.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2015-10,101.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2015-11,101.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2015-12,99.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2016-01,105.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2016-02,102.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2016-03,103.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2016-04,105.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2016-05,101.4,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2016-06,102.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2016-07,107.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2016-08,105.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2016-09,103.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2016-10,103.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2016-11,104.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2016-12,110.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2017-01,102.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2017-02,106.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2017-03,105.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2017-04,107.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2017-05,106.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2017-06,107.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2017-07,111.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2017-08,109.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2017-09,108.1,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2017-10,107.0,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2017-11,108.5,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2017-12,107.6,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2018-01,108.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2018-02,106.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2018-03,109.9,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2018-04,110.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2018-05,110.4,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2018-06,106.3,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2018-07,109.2,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2018-08,111.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2018-09,106.8,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2018-10,106.7,
ESTAT:STS_INPR_M(1.0),24/09/22 11:00:00,M,PROD,B-D,SCA,I15,BE,2018-11,112.4,
